trajectory,time,lon,lat
87706,2018-10-19,-43.69622,-2.3475597
87707,2018-10-12,-44.416767,-2.4090629
87708,2018-10-12,-44.397793,-2.4077322
87709,2018-10-19,-43.75049,-2.3456187
87710,2018-10-12,-44.396168,-2.4090765
87711,2018-10-12,-44.41634,-2.4090765
87712,2018-10-12,-44.396023,-2.409081
87713,2018-10-12,-44.395878,-2.4090855
87714,2018-10-12,-44.39581,-2.4090135
87715,2018-10-12,-44.39574,-2.4089417
87716,2018-10-12,-44.395676,-2.40887
87717,2018-10-12,-44.395607,-2.4087982
87718,2018-10-12,-44.39554,-2.4087265
87719,2018-10-19,-43.73747,-2.3356872
87720,2018-10-19,-43.715233,-2.3263714
87721,2018-10-12,-44.395405,-2.4085827
87722,2018-10-12,-44.395336,-2.408511
87723,2018-10-19,-43.715855,-2.319819
87724,2018-10-12,-44.395203,-2.4083674
87725,2018-10-12,-44.395134,-2.4082956
87726,2018-10-12,-44.39507,-2.4082236
87727,2018-10-19,-43.7169,-2.3155437
87728,2018-10-19,-43.711544,-2.3127534
87729,2018-10-12,-44.39493,-2.40808
87730,2018-10-19,-43.72438,-2.3125558
87731,2018-10-19,-43.72357,-2.3108442
87732,2018-10-19,-43.72223,-2.3049238
87733,2018-10-19,-43.71568,-2.3023055
87734,2018-10-12,-44.394596,-2.407721
87735,2018-10-12,-44.39226,-2.4080338
87736,2018-10-19,-43.720634,-2.3041635
87737,2018-10-12,-44.3966,-2.4060225
87738,2018-10-19,-43.737206,-2.3046837
87739,2018-10-19,-43.71864,-2.299251
87740,2018-10-19,-44.39426,-2.407362
87741,2018-10-19,-43.71164,-2.2912025
87742,2018-10-19,-43.71687,-2.294357
87743,2018-10-19,-44.394123,-2.4072185
87744,2018-10-19,-44.41422,-2.4071465
87745,2018-10-19,-44.391888,-2.4086528
87746,2018-10-19,-43.73036,-2.289688
